x_m,y_m,value
23.0000,0.6667,-6249.269691
23.1667,0.6667,-5488.502221
23.3333,0.6667,-4784.656981
23.5000,0.6667,-4153.716336
23.6667,0.6667,-3599.771247
23.8333,0.6667,-3119.028554
24.0000,0.6667,-2703.662678
24.1667,0.6667,-2344.724136
24.3333,0.6667,-2033.872655
24.5000,0.6667,-1764.099647
24.6667,0.6667,-1529.781697
24.8333,0.6667,-1326.408852
25.0000,0.6667,-1150.239948
25.1667,0.6667,-998.022051
25.3333,0.6667,-866.817260
25.5000,0.6667,-753.925620
25.6667,0.6667,-656.873520
25.8333,0.6667,-573.436414
26.0000,0.6667,-501.668221
26.1667,0.6667,-439.912875
26.3333,0.6667,-386.781579
26.5000,0.6667,-341.096325
26.6667,0.6667,-301.820020
26.8333,0.6667,-268.002837
27.0000,0.6667,-238.765280
27.1667,0.6667,-213.316517
27.3333,0.6667,-190.987652
27.5000,0.6667,-171.255875
27.6667,0.6667,-153.745978
27.8333,0.6667,-138.210109
28.0000,0.6667,-124.494699
28.1667,0.6667,-112.503495
28.3333,0.6667,-102.162398
28.5000,0.6667,-93.389957
28.6667,0.6667,-86.077314
28.8333,0.6667,-80.080668
29.0000,0.6667,-75.226411
29.1667,0.6667,-71.325229
29.3333,0.6667,-68.189206
29.5000,0.6667,-65.646425
29.6667,0.6667,-63.550062
29.8333,0.6667,-61.781661
30.0000,0.6667,-60.249983
0.0000,0.8333,-21.824862
0.1667,0.8333,-22.940609
0.3333,0.8333,-24.164276
0.5000,0.8333,-25.502939
0.6667,0.8333,-26.964154
0.8333,0.8333,-28.555947
1.0000,0.8333,-30.286143
1.1667,0.8333,-32.160670
1.3333,0.8333,-34.180786
1.5000,0.8333,-36.339785
1.6667,0.8333,-38.620325
1.8333,0.8333,-40.993602
2.0000,0.8333,-43.420807
2.1667,0.8333,-45.856049
2.3333,0.8333,-48.249067
2.5000,0.8333,-50.546708
2.6667,0.8333,-52.694092
2.8333,0.8333,-54.638307
3.0000,0.8333,-56.337406
3.1667,0.8333,-57.774511
3.3333,0.8333,-58.972203
3.5000,0.8333,-59.998965
3.6667,0.8333,-60.960229
3.8333,0.8333,-61.972423
4.0000,0.8333,-63.127058
4.1667,0.8333,-64.458531
4.3333,0.8333,-65.929752
4.5000,0.8333,-67.443432
4.6667,0.8333,-68.876924
4.8333,0.8333,-70.129512
5.0000,0.8333,-71.165763
5.1667,0.8333,-72.038555
5.3333,0.8333,-72.880995
5.5000,0.8333,-73.866866
5.6667,0.8333,-75.151283
5.8333,0.8333,-76.811888
6.0000,0.8333,-78.811919
6.1667,0.8333,-80.998918
6.3333,0.8333,-83.139540
6.5000,0.8333,-84.977286
6.6667,0.8333,-86.292037
6.8333,0.8333,-86.942171
7.0000,0.8333,-86.880904
7.1667,0.8333,-86.151538
7.3333,0.8333,-84.873108
7.5000,0.8333,-83.224762
7.6667,0.8333,-81.428759
7.8333,0.8333,-79.726908
8.0000,0.8333,-78.348307
8.1667,0.8333,-77.474332
8.3333,0.8333,-77.212179
8.5000,0.8333,-77.586629
8.6667,0.8333,-78.552517
8.8333,0.8333,-80.022939
9.0000,0.8333,-81.903510
9.1667,0.8333,-84.121241
9.3333,0.8333,-86.637402
9.5000,0.8333,-89.437935
9.6667,0.8333,-92.503206
9.8333,0.8333,-95.768958
10.0000,0.8333,-99.097046
10.1667,0.8333,-102.272617
10.3333,0.8333,-105.033324
10.5000,0.8333,-107.121426
10.6667,0.8333,-108.339749
10.8333,0.8333,-108.592967
11.0000,0.8333,-107.904592
11.1667,0.8333,-106.410548
11.3333,0.8333,-104.335784
11.5000,0.8333,-101.960519
11.6667,0.8333,-99.581328
11.8333,0.8333,-97.472803
12.0000,0.8333,-95.857157
12.1667,0.8333,-94.888065
12.3333,0.8333,-94.649626
12.5000,0.8333,-95.164514
12.6667,0.8333,-96.402476
12.8333,0.8333,-98.284196
13.0000,0.8333,-100.683257
13.1667,0.8333,-103.434437
13.3333,0.8333,-106.354947
13.5000,0.8333,-109.276981
13.6667,0.8333,-112.080808
13.8333,0.8333,-114.714388
14.0000,0.8333,-117.191131
14.1667,0.8333,-119.568637
14.3333,0.8333,-121.920690
14.5000,0.8333,-124.316441
14.6667,0.8333,-126.814501
14.8333,0.8333,-129.470395
15.0000,0.8333,-132.349693
15.1667,0.8333,-135.539149
15.3333,0.8333,-139.153080
15.5000,0.8333,-143.337724
15.6667,0.8333,-148.278289
15.8333,0.8333,-154.210318
16.0000,0.8333,-161.431501
16.1667,0.8333,-170.306936
16.3333,0.8333,-181.263628
16.5000,0.8333,-194.776804
16.6667,0.8333,-211.355821
16.8333,0.8333,-231.536590
17.0000,0.8333,-255.882395
17.1667,0.8333,-284.992116
17.3333,0.8333,-319.518142
17.5000,0.8333,-360.201567
17.6667,0.8333,-407.930688
17.8333,0.8333,-463.815525
18.0000,0.8333,-529.252842
18.1667,0.8333,-605.948999
18.3333,0.8333,-695.884132
18.5000,0.8333,-801.235372
18.6667,0.8333,-924.306377
18.8333,0.8333,-1067.513491
19.0000,0.8333,-1233.454366
19.1667,0.8333,-1425.056423
19.3333,0.8333,-1645.795868
19.5000,0.8333,-1899.993086
19.6667,0.8333,-2193.195889
19.8333,0.8333,-2532.618273
20.0000,0.8333,-2927.490957
20.1667,0.8333,-3389.023961
20.3333,0.8333,-3929.544801
20.5000,0.8333,-4560.355069
20.6667,0.8333,-5288.055104
20.8333,0.8333,-6109.591274
21.0000,0.8333,-7007.010732
21.1667,0.8333,-7943.593677
21.3333,0.8333,-8863.291809
21.5000,0.8333,-9694.949343
21.6667,0.8333,-10361.597393
21.8333,0.8333,-10793.452041
22.0000,0.8333,-10941.612542
22.1667,0.8333,-10788.562391
22.3333,0.8333,-10352.101131
22.5000,0.8333,-9681.364629
22.6667,0.8333,-8846.280142
22.8333,0.8333,-7923.834734
23.0000,0.8333,-6985.063716
23.1667,0.8333,-6085.772462
23.3333,0.8333,-5262.365707
23.5000,0.8333,-4532.487179
23.6667,0.8333,-3898.974777
23.8333,0.8333,-3355.177642
24.0000,0.8333,-2889.942726
24.1667,0.8333,-2491.274167
24.3333,0.8333,-2148.412558
24.5000,0.8333,-1852.597853
24.6667,0.8333,-1596.994829
24.8333,0.8333,-1376.243964
25.0000,0.8333,-1185.964948
25.1667,0.8333,-1022.378730
25.3333,0.8333,-882.087182
25.5000,0.8333,-761.981038
25.6667,0.8333,-659.228667
25.8333,0.8333,-571.304860
26.0000,0.8333,-496.026501
26.1667,0.8333,-431.564857
26.3333,0.8333,-376.412370
26.5000,0.8333,-329.303822
26.6667,0.8333,-289.119750
26.8333,0.8333,-254.814180
27.0000,0.8333,-225.395888
27.1667,0.8333,-199.960531
27.3333,0.8333,-177.743430
27.5000,0.8333,-158.157809
27.6667,0.8333,-140.799544
27.8333,0.8333,-125.420829
28.0000,0.8333,-111.886624
28.1667,0.8333,-100.126923
28.3333,0.8333,-90.092341
28.5000,0.8333,-81.717506
28.6667,0.8333,-74.896799
28.8333,0.8333,-69.476259
29.0000,0.8333,-65.261720
29.1667,0.8333,-62.038095
29.3333,0.8333,-59.591803
29.5000,0.8333,-57.729221
29.6667,0.8333,-56.287569
29.8333,0.8333,-55.138214
30.0000,0.8333,-54.184528
0.0000,1.0000,-22.123759
0.1667,1.0000,-23.321100
0.3333,1.0000,-24.640515
0.5000,1.0000,-26.090077
0.6667,1.0000,-27.678446
0.8333,1.0000,-29.415152
1.0000,1.0000,-31.310215
1.1667,1.0000,-33.372583
1.3333,1.0000,-35.607157
1.5000,1.0000,-38.010923
1.6667,1.0000,-40.569443
1.8333,1.0000,-43.255191
2.0000,1.0000,-46.028323
2.1667,1.0000,-48.838915
2.3333,1.0000,-51.628766
2.5000,1.0000,-54.331714
2.6667,1.0000,-56.874011
2.8333,1.0000,-59.178794
3.0000,1.0000,-61.178484
3.1667,1.0000,-62.834954
3.3333,1.0000,-64.160995
3.5000,1.0000,-65.231813
3.6667,1.0000,-66.176110
3.8333,1.0000,-67.144011
4.0000,1.0000,-68.260664
4.1667,1.0000,-69.583331
4.3333,1.0000,-71.080493
4.5000,1.0000,-72.643264
4.6667,1.0000,-74.126686
4.8333,1.0000,-75.407175
5.0000,1.0000,-76.436094
5.1667,1.0000,-77.269506
5.3333,1.0000,-78.060722
5.5000,1.0000,-79.014561
5.6667,1.0000,-80.316774
5.8333,1.0000,-82.062880
6.0000,1.0000,-84.212486
6.1667,1.0000,-86.586317
6.3333,1.0000,-88.907136
6.5000,1.0000,-90.868845
6.6667,1.0000,-92.208101
6.8333,1.0000,-92.754971
7.0000,1.0000,-92.452549
7.1667,1.0000,-91.351613
7.3333,1.0000,-89.594413
7.5000,1.0000,-87.397297
7.6667,1.0000,-85.031053
7.8333,1.0000,-82.791861
8.0000,1.0000,-80.960393
8.1667,1.0000,-79.757338
8.3333,1.0000,-79.310458
8.5000,1.0000,-79.645479
8.6667,1.0000,-80.703498
8.8333,1.0000,-82.377894
9.0000,1.0000,-84.557970
9.1667,1.0000,-87.164600
9.3333,1.0000,-90.164376
9.5000,1.0000,-93.554303
9.6667,1.0000,-97.320035
9.8333,1.0000,-101.383766
10.0000,1.0000,-105.566202
10.1667,1.0000,-109.583927
10.3333,1.0000,-113.088707
10.5000,1.0000,-115.736432
10.6667,1.0000,-117.261190
10.8333,1.0000,-117.530763
11.0000,1.0000,-116.570938
11.1667,1.0000,-114.558713
11.3333,1.0000,-111.791429
11.5000,1.0000,-108.639746
11.6667,1.0000,-105.492059
11.8333,1.0000,-102.699923
12.0000,1.0000,-100.536323
12.1667,1.0000,-99.176247
12.3333,1.0000,-98.700238
12.5000,1.0000,-99.111472
12.6667,1.0000,-100.352683
12.8333,1.0000,-102.314669
13.0000,1.0000,-104.838999
13.1667,1.0000,-107.725620
13.3333,1.0000,-110.754888
13.5000,1.0000,-113.723684
13.6667,1.0000,-116.483624
13.8333,1.0000,-118.964639
14.0000,1.0000,-121.173311
14.1667,1.0000,-123.168700
14.3333,1.0000,-125.029916
14.5000,1.0000,-126.831908
14.6667,1.0000,-128.638398
14.8333,1.0000,-130.509735
15.0000,1.0000,-132.516460
15.1667,1.0000,-134.750117
15.3333,1.0000,-137.329431
15.5000,1.0000,-140.406561
15.6667,1.0000,-144.179243
15.8333,1.0000,-148.908999
16.0000,1.0000,-154.937320
16.1667,1.0000,-162.688352
16.3333,1.0000,-172.652719
16.5000,1.0000,-185.359426
16.6667,1.0000,-201.351101
16.8333,1.0000,-221.175015
17.0000,1.0000,-245.391302
17.1667,1.0000,-274.592160
17.3333,1.0000,-309.429806
17.5000,1.0000,-350.661231
17.6667,1.0000,-399.219760
17.8333,1.0000,-456.307490
18.0000,1.0000,-523.477104
18.1667,1.0000,-602.659565
18.3333,1.0000,-696.114616
18.5000,1.0000,-806.327241
18.6667,1.0000,-935.913345
18.8333,1.0000,-1087.600409
19.0000,1.0000,-1264.313194
19.1667,1.0000,-1469.355371
19.3333,1.0000,-1706.673428
19.5000,1.0000,-1981.218983
19.6667,1.0000,-2299.443402
19.8333,1.0000,-2669.905723
20.0000,1.0000,-3103.825133
20.1667,1.0000,-3615.195407
20.3333,1.0000,-4219.887044
20.5000,1.0000,-4933.119178
20.6667,1.0000,-5764.934005
20.8333,1.0000,-6713.948812
21.0000,1.0000,-7760.608364
21.1667,1.0000,-8862.061841
21.3333,1.0000,-9951.143458
21.5000,1.0000,-10941.374989
21.6667,1.0000,-11738.410990
21.8333,1.0000,-12256.244210
22.0000,1.0000,-12434.399689
22.1667,1.0000,-12251.171292
22.3333,1.0000,-11728.588832
22.5000,1.0000,-10927.392711
22.6667,1.0000,-9933.744534
22.8333,1.0000,-8841.993671
23.0000,1.0000,-7738.457552
23.1667,1.0000,-6689.998955
23.3333,1.0000,-5739.087660
23.5000,1.0000,-4904.916415
23.6667,1.0000,-4188.628669
23.8333,1.0000,-3580.147410
24.0000,1.0000,-3064.454963
24.1667,1.0000,-2626.090318
24.3333,1.0000,-2251.595036
24.5000,1.0000,-1930.293367
24.6667,1.0000,-1654.049281
24.8333,1.0000,-1416.602876
25.0000,1.0000,-1212.898989
25.1667,1.0000,-1038.603353
25.3333,1.0000,-889.835431
25.5000,1.0000,-763.063722
25.6667,1.0000,-655.095517
25.8333,1.0000,-563.110395
26.0000,1.0000,-484.700216
26.1667,1.0000,-417.880018
26.3333,1.0000,-361.041235
26.5000,1.0000,-312.845964
26.6667,1.0000,-272.099134
26.8333,1.0000,-237.655589
27.0000,1.0000,-208.401674
27.1667,1.0000,-183.306443
27.3333,1.0000,-161.499413
27.5000,1.0000,-142.325853
27.6667,1.0000,-125.354485
27.8333,1.0000,-110.342801
28.0000,1.0000,-97.180565
28.1667,1.0000,-85.829644
28.3333,1.0000,-76.269510
28.5000,1.0000,-68.453208
28.6667,1.0000,-62.278890
28.8333,1.0000,-57.581543
29.0000,1.0000,-54.144785
29.1667,1.0000,-51.726103
29.3333,1.0000,-50.085172
29.5000,1.0000,-49.006400
29.6667,1.0000,-48.311509
29.8333,1.0000,-47.862621
30.0000,1.0000,-47.558853
0.0000,1.1667,-22.343181
0.1667,1.1667,-23.610521
0.3333,1.1667,-25.012412
0.5000,1.1667,-26.557476
0.6667,1.1667,-28.254874
0.8333,1.1667,-30.114943
1.0000,1.1667,-32.149292
1.1667,1.1667,-34.369671
1.3333,1.1667,-36.785189
1.5000,1.1667,-39.398223
1.6667,1.1667,-42.200288
1.8333,1.1667,-45.169417
2.0000,1.1667,-48.269685
2.1667,1.1667,-51.451809
2.3333,1.1667,-54.652780
2.5000,1.1667,-57.793806
2.6667,1.1667,-60.779159
2.8333,1.1667,-63.501465
3.0000,1.1667,-65.858525
3.1667,1.1667,-67.781324
3.3333,1.1667,-69.264629
3.5000,1.1667,-70.385312
3.6667,1.1667,-71.294447
3.8333,1.1667,-72.179066
4.0000,1.1667,-73.204389
4.1667,1.1667,-74.458842
4.3333,1.1667,-75.925184
4.5000,1.1667,-77.490698
4.6667,1.1667,-78.993603
4.8333,1.1667,-80.289357
5.0000,1.1667,-81.313543
5.1667,1.1667,-82.118405
5.3333,1.1667,-82.867513
5.5000,1.1667,-83.786496
5.6667,1.1667,-85.084114
5.8333,1.1667,-86.870695
6.0000,1.1667,-89.104028
6.1667,1.1667,-91.583576
6.3333,1.1667,-93.995576
6.5000,1.1667,-95.991589
6.6667,1.1667,-97.270735
6.8333,1.1667,-97.638065
7.0000,1.1667,-97.027408
7.1667,1.1667,-95.496051
7.3333,1.1667,-93.207810
7.5000,1.1667,-90.415053
7.6667,1.1667,-87.437091
7.8333,1.1667,-84.625667
8.0000,1.1667,-82.314834
8.1667,1.1667,-80.766201
8.3333,1.1667,-80.128750
8.5000,1.1667,-80.428519
8.6667,1.1667,-81.591218
8.8333,1.1667,-83.488764
9.0000,1.1667,-85.993621
9.1667,1.1667,-89.022256
9.3333,1.1667,-92.550551
9.5000,1.1667,-96.591484
9.6667,1.1667,-101.139721
9.8333,1.1667,-106.104498
10.0000,1.1667,-111.261897
10.1667,1.1667,-116.252590
10.3333,1.1667,-120.632164
10.5000,1.1667,-123.958216
10.6667,1.1667,-125.884341
10.8333,1.1667,-126.232349
11.0000,1.1667,-125.026675
11.1667,1.1667,-122.489077
11.3333,1.1667,-118.999867
11.5000,1.1667,-115.034611
11.6667,1.1667,-111.087410
11.8333,1.1667,-107.596204
12.0000,1.1667,-104.888025
12.1667,1.1667,-103.156970
12.3333,1.1667,-102.474430
12.5000,1.1667,-102.817328
12.6667,1.1667,-104.095269
12.8333,1.1667,-106.165020
13.0000,1.1667,-108.834794
13.1667,1.1667,-111.871058
13.3333,1.1667,-115.019921
13.5000,1.1667,-118.044333
13.6667,1.1667,-120.765117
13.8333,1.1667,-123.087784
14.0000,1.1667,-125.002868
14.1667,1.1667,-126.561650
14.3333,1.1667,-127.842038
14.5000,1.1667,-128.922334
14.6667,1.1667,-129.872652
14.8333,1.1667,-130.761709
15.0000,1.1667,-131.669145
15.1667,1.1667,-132.694929
15.3333,1.1667,-133.965276
15.5000,1.1667,-135.641725
15.6667,1.1667,-137.939912
15.8333,1.1667,-141.155842
16.0000,1.1667,-145.686113
16.1667,1.1667,-152.025178
16.3333,1.1667,-160.733607
16.5000,1.1667,-172.390641
16.6667,1.1667,-187.556770
16.8333,1.1667,-206.766025
17.0000,1.1667,-230.547962
17.1667,1.1667,-259.464538
17.3333,1.1667,-294.151678
17.5000,1.1667,-335.373027
17.6667,1.1667,-384.101802
17.8333,1.1667,-441.629035
18.0000,1.1667,-509.662045
18.1667,1.1667,-590.357855
18.3333,1.1667,-686.260276
18.5000,1.1667,-800.168926
18.6667,1.1667,-935.020498
18.8333,1.1667,-1093.864489
19.0000,1.1667,-1279.966634
19.1667,1.1667,-1497.022090
19.3333,1.1667,-1749.459781
19.5000,1.1667,-2042.868596
19.6667,1.1667,-2384.609991
19.8333,1.1667,-2784.618215
20.0000,1.1667,-3256.193536
20.1667,1.1667,-3816.310994
20.3333,1.1667,-4484.711914
20.5000,1.1667,-5280.976310
20.6667,1.1667,-6219.074865
20.8333,1.1667,-7299.696070
21.0000,1.1667,-8501.834603
21.1667,1.1667,-9776.269133
21.3333,1.1667,-11044.017254
21.5000,1.1667,-12202.170424
21.6667,1.1667,-13137.668967
21.8333,1.1667,-13746.991461
22.0000,1.1667,-13957.150818
22.1667,1.1667,-13741.908065
22.3333,1.1667,-13127.866077
22.5000,1.1667,-12188.304205
22.6667,1.1667,-11026.901089
22.8333,1.1667,-9756.694197
23.0000,1.1667,-8480.378759
23.1667,1.1667,-7276.566557
23.3333,1.1667,-6194.033629
23.5000,1.1667,-5253.382608
23.6667,1.1667,-4453.684856
23.8333,1.1667,-3780.976291
24.0000,1.1667,-3215.951013
24.1667,1.1667,-2739.360669
24.3333,1.1667,-2334.838461
24.5000,1.1667,-1989.674101
24.6667,1.1667,-1694.367992
24.8333,1.1667,-1441.723710
25.0000,1.1667,-1225.985517
25.1667,1.1667,-1042.244943
25.3333,1.1667,-886.129336
25.5000,1.1667,-753.686720
25.6667,1.1667,-641.375372
25.8333,1.1667,-546.098457
26.0000,1.1667,-465.244595
26.1667,1.1667,-396.694523
26.3333,1.1667,-338.758166
26.5000,1.1667,-290.039121
26.6667,1.1667,-249.273016
26.8333,1.1667,-215.213542
27.0000,1.1667,-186.617106
27.1667,1.1667,-162.317931
27.3333,1.1667,-141.335096
27.5000,1.1667,-122.946540
27.6667,1.1667,-106.698562
27.8333,1.1667,-92.360288
28.0000,1.1667,-79.852079
28.1667,1.1667,-69.171900
28.3333,1.1667,-60.330599
28.5000,1.1667,-53.300720
28.6667,1.1667,-47.984207
28.8333,1.1667,-44.204390
29.0000,1.1667,-41.721982
29.1667,1.1667,-40.266722
29.3333,1.1667,-39.571868
29.5000,1.1667,-39.400841
29.6667,1.1667,-39.561317
29.8333,1.1667,-39.907840
30.0000,1.1667,-40.336945
0.0000,1.3333,-22.457161
0.1667,1.3333,-23.776035
0.3333,1.3333,-25.238921
0.5000,1.3333,-26.854397
0.6667,1.3333,-28.631319
0.8333,1.3333,-30.579825
1.0000,1.3333,-32.712040
1.1667,1.3333,-35.041695
1.3333,1.3333,-37.582018
1.5000,1.3333,-40.341982
1.6667,1.3333,-43.321969
1.8333,1.3333,-46.510254
2.0000,1.3333,-49.880800
2.1667,1.3333,-53.391142
2.3333,1.3333,-56.978430
2.5000,1.3333,-60.553625
2.6667,1.3333,-63.997933
2.8333,1.3333,-67.168891
3.0000,1.3333,-69.922428
3.1667,1.3333,-72.150120
3.3333,1.3333,-73.820506
3.5000,1.3333,-75.005610
3.6667,1.3333,-75.875054
3.8333,1.3333,-76.652280
4.0000,1.3333,-77.545635
4.1667,1.3333,-78.681126
4.3333,1.3333,-80.064821
4.5000,1.3333,-81.590280
4.6667,1.3333,-83.087727
4.8333,1.3333,-84.396350
5.0000,1.3333,-85.434029
5.1667,1.3333,-86.239873
5.3333,1.3333,-86.972761
5.5000,1.3333,-87.862729
5.6667,1.3333,-89.128759
5.8333,1.3333,-90.890733
6.0000,1.3333,-93.108151
6.1667,1.3333,-95.569959
6.3333,1.3333,-97.940424
6.5000,1.3333,-99.843288
6.6667,1.3333,-100.951457
6.8333,1.3333,-101.051352
7.0000,1.3333,-100.068798
7.1667,1.3333,-98.064918
7.3333,1.3333,-95.220296
7.5000,1.3333,-91.818109
7.6667,1.3333,-88.221679
7.8333,1.3333,-84.834993
8.0000,1.3333,-82.043453
8.1667,1.3333,-80.148645
8.3333,1.3333,-79.320477
8.5000,1.3333,-79.585091
8.6667,1.3333,-80.852348
8.8333,1.3333,-82.972281
9.0000,1.3333,-85.800993
9.1667,1.3333,-89.252746
9.3333,1.3333,-93.316685
9.5000,1.3333,-98.026444
9.6667,1.3333,-103.389559
9.8333,1.3333,-109.304169
10.0000,1.3333,-115.501294
10.1667,1.3333,-121.543200
10.3333,1.3333,-126.884868
10.5000,1.3333,-130.979185
10.6667,1.3333,-133.391266
10.8333,1.3333,-133.889095
11.0000,1.3333,-132.490804
11.1667,1.3333,-129.463143
11.3333,1.3333,-125.274901
11.5000,1.3333,-120.514764
11.6667,1.3333,-115.789716
11.8333,1.3333,-111.627513
12.0000,1.3333,-108.408578
12.1667,1.3333,-106.342887
12.3333,1.3333,-105.488665
12.5000,1.3333,-105.792738
12.6667,1.3333,-107.128270
12.8333,1.3333,-109.315866
13.0000,1.3333,-112.130577
13.1667,1.3333,-115.308550
13.3333,1.3333,-118.566600
13.5000,1.3333,-121.637381
13.6667,1.3333,-124.309806
13.8333,1.3333,-126.457597
14.0000,1.3333,-128.043197
14.1667,1.3333,-129.097268
14.3333,1.3333,-129.686832
14.5000,1.3333,-129.889131
14.6667,1.3333,-129.781316
14.8333,1.3333,-129.444401
15.0000,1.3333,-128.972391
15.1667,1.3333,-128.479040
15.3333,1.3333,-128.103271
15.5000,1.3333,-128.021689
15.6667,1.3333,-128.474980
15.8333,1.3333,-129.802815
16.0000,1.3333,-132.467238
16.1667,1.3333,-137.041477
16.3333,1.3333,-144.157928
16.5000,1.3333,-154.437072
16.6667,1.3333,-168.436259
16.8333,1.3333,-186.646958
17.0000,1.3333,-209.537891
17.1667,1.3333,-237.616957
17.3333,1.3333,-271.489868
17.5000,1.3333,-311.921134
17.6667,1.3333,-359.921247
17.8333,1.3333,-416.866199
18.0000,1.3333,-484.610836
18.1667,1.3333,-565.528965
18.3333,1.3333,-662.439271
18.5000,1.3333,-778.449286
18.6667,1.3333,-916.814514
18.8333,1.3333,-1080.910927
19.0000,1.3333,-1274.355865
19.1667,1.3333,-1501.248638
19.3333,1.3333,-1766.507602
19.5000,1.3333,-2076.353348
19.6667,1.3333,-2439.040816
19.8333,1.3333,-2865.868043
20.0000,1.3333,-3372.240407
20.1667,1.3333,-3978.208381
20.3333,1.3333,-4707.571678
20.5000,1.3333,-5584.547903
20.6667,1.3333,-6627.360315
20.8333,1.3333,-7839.062686
21.0000,1.3333,-9197.368347
21.1667,1.3333,-10646.646329
21.3333,1.3333,-12095.813827
21.5000,1.3333,-13425.032732
21.6667,1.3333,-14501.908678
21.8333,1.3333,-15204.802879
22.0000,1.3333,-15447.777511
22.1667,1.3333,-15199.899934
22.3333,1.3333,-14492.504533
22.5000,1.3333,-13411.842522
22.6667,1.3333,-12079.702411
22.8333,1.3333,-10628.416918
23.0000,1.3333,-9177.546701
23.1667,1.3333,-7817.732255
23.3333,1.3333,-6604.103063
23.5000,1.3333,-5558.523941
23.6667,1.3333,-4677.729830
23.8333,1.3333,-3943.575066
24.0000,1.3333,-3332.207340
24.1667,1.3333,-2820.402305
24.3333,1.3333,-2388.767714
24.5000,1.3333,-2022.495678
24.6667,1.3333,-1710.690940
24.8333,1.3333,-1445.202000
25.0000,1.3333,-1219.560547
25.1667,1.3333,-1028.279895
25.3333,1.3333,-866.502950
25.5000,1.3333,-729.877218
25.6667,1.3333,-614.540289
25.8333,1.3333,-517.149400
26.0000,1.3333,-434.917373
26.1667,1.3333,-365.612417
26.3333,1.3333,-307.478534
26.5000,1.3333,-259.070496
26.6667,1.3333,-219.059038
26.8333,1.3333,-186.097216
27.0000,1.3333,-158.810621
27.1667,1.3333,-135.899239
27.3333,1.3333,-116.275595
27.5000,1.3333,-99.157258
27.6667,1.3333,-84.076261
27.8333,1.3333,-70.820497
28.0000,1.3333,-59.345730
28.1667,1.3333,-49.688394
28.3333,1.3333,-41.891367
28.5000,1.3333,-35.946471
28.6667,1.3333,-31.759061
28.8333,1.3333,-29.140737
29.0000,1.3333,-27.829822
29.1667,1.3333,-27.529507
29.3333,1.3333,-27.948442
29.5000,1.3333,-28.831265
29.6667,1.3333,-29.973974
29.8333,1.3333,-31.225861
30.0000,1.3333,-32.483020
0.0000,1.5000,-22.442598
0.1667,1.5000,-23.788188
0.3333,1.5000,-25.283038
0.5000,1.5000,-26.935058
0.6667,1.5000,-28.751954
0.8333,1.5000,-30.742531
1.0000,1.5000,-32.918059
1.1667,1.5000,-35.292868
1.3333,1.5000,-37.883375
1.5000,1.5000,-40.705307
1.6667,1.5000,-43.769766
